t,event,bytes_total,bytes_periph,bytes_fovea,cmd_received,gaze_uv,quality_mode,crop_x,crop_y,crop_w,crop_h,delta_ms
1779386515.3754,server_start,0,0,0,,,gaze-p20-f85,,,,,
1779386520.9929,frame_sent,16295,10714,5565,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.0095,frame_sent,15536,10461,5059,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.0456,frame_sent,15271,10365,4890,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.0977,frame_sent,15195,10363,4816,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.1482,frame_sent,15151,10344,4791,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.2002,frame_sent,15273,10415,4842,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.2505,frame_sent,15248,10422,4810,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.3014,frame_sent,15060,10388,4656,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.3536,frame_sent,15065,10403,4646,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.4037,frame_sent,15051,10433,4602,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.4544,frame_sent,15030,10431,4583,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.5054,frame_sent,15069,10460,4593,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.5574,frame_sent,15067,10478,4573,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.6078,frame_sent,15152,10492,4644,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.6580,frame_sent,15191,10489,4686,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.7082,frame_sent,15237,10494,4727,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.7591,frame_sent,15186,10491,4679,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.8096,frame_sent,15216,10510,4690,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.8596,frame_sent,15216,10510,4690,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.9098,frame_sent,15246,10506,4724,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386521.9626,frame_sent,15259,10506,4737,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.0131,frame_sent,15215,10489,4710,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.0641,frame_sent,15203,10494,4693,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.1146,frame_sent,15208,10517,4675,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.1703,frame_sent,15189,10489,4684,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.2165,frame_sent,15156,10483,4657,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.2678,frame_sent,15192,10484,4692,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.3203,frame_sent,15205,10480,4709,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.3687,frame_sent,15140,10478,4646,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.4199,frame_sent,15191,10485,4690,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.4709,frame_sent,15171,10487,4668,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.5211,frame_sent,15205,10489,4700,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.5725,frame_sent,15205,10489,4700,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.6236,frame_sent,15194,10492,4686,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.6745,frame_sent,15183,10472,4695,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.7257,frame_sent,15125,10468,4641,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.7785,frame_sent,15132,10470,4646,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.8289,frame_sent,15144,10478,4650,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.8798,frame_sent,15083,10459,4608,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.9297,frame_sent,15120,10457,4647,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386522.9816,frame_sent,15120,10457,4647,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.0328,frame_sent,15119,10468,4635,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.0828,frame_sent,15121,10474,4631,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.1365,frame_sent,15120,10476,4628,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.1865,frame_sent,15134,10490,4628,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.2355,frame_sent,15169,10504,4649,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.2881,frame_sent,15183,10505,4662,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.3369,frame_sent,15202,10515,4671,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.3892,frame_sent,15154,10517,4621,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.4394,frame_sent,15167,10500,4651,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.4896,frame_sent,15144,10501,4627,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.5410,frame_sent,15151,10505,4630,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.5910,frame_sent,15165,10507,4642,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.6424,frame_sent,15174,10487,4671,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.6948,frame_sent,15152,10471,4665,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.7450,frame_sent,15129,10474,4639,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.7952,frame_sent,15095,10455,4624,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.8474,frame_sent,15130,10469,4645,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.8968,frame_sent,15152,10483,4653,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.9474,frame_sent,15123,10485,4622,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386523.9995,frame_sent,15172,10497,4659,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.0494,frame_sent,15172,10497,4659,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.1005,frame_sent,15166,10486,4664,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.1511,frame_sent,15146,10492,4638,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.2111,frame_sent,15159,10472,4671,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.2512,frame_sent,15173,10482,4675,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.3040,frame_sent,15180,10497,4667,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.3534,frame_sent,15169,10503,4650,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.4059,frame_sent,15187,10506,4665,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.4553,frame_sent,15129,10466,4647,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.5075,frame_sent,15163,10499,4648,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.5593,frame_sent,15188,10500,4672,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.6087,frame_sent,15191,10502,4673,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.6598,frame_sent,15173,10494,4663,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.7107,frame_sent,15147,10494,4637,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.7620,frame_sent,15167,10487,4664,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.8121,frame_sent,15110,10475,4619,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.8638,frame_sent,15123,10473,4634,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.9152,frame_sent,15135,10495,4624,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386524.9656,frame_sent,15134,10482,4636,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.0158,frame_sent,15152,10495,4641,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.0671,frame_sent,15178,10502,4660,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.1195,frame_sent,15192,10496,4680,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.1686,frame_sent,15201,10511,4674,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.2208,frame_sent,15237,10506,4715,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.2725,frame_sent,15194,10484,4694,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.3217,frame_sent,15246,10504,4726,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.3721,frame_sent,15220,10492,4712,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.4241,frame_sent,15145,10477,4652,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.4741,frame_sent,15159,10471,4672,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.5245,frame_sent,15141,10479,4646,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.5758,frame_sent,15141,10479,4646,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.6267,frame_sent,15095,10449,4630,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.6791,frame_sent,14985,10410,4559,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.7298,frame_sent,15032,10413,4603,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.7803,frame_sent,15009,10432,4561,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.8308,frame_sent,15081,10429,4636,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.8824,frame_sent,15085,10467,4602,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.9335,frame_sent,15116,10452,4648,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386525.9848,frame_sent,15117,10463,4638,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.0351,frame_sent,15161,10486,4659,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.0867,frame_sent,15160,10487,4657,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.1387,frame_sent,15181,10484,4681,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.1887,frame_sent,15110,10472,4622,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.2405,frame_sent,15112,10477,4619,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.2912,frame_sent,15112,10475,4621,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.3408,frame_sent,15126,10468,4642,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.3932,frame_sent,15133,10473,4644,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.4452,frame_sent,15100,10473,4611,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.4948,frame_sent,15155,10487,4652,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.5464,frame_sent,15148,10481,4651,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.5987,frame_sent,15174,10477,4681,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.6494,frame_sent,15140,10482,4642,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.6996,frame_sent,15093,10480,4597,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.7499,frame_sent,15081,10457,4608,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.8017,frame_sent,14997,10425,4556,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.8517,frame_sent,15031,10431,4584,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.9011,frame_sent,14989,10420,4553,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386526.9531,frame_sent,14982,10404,4562,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.0027,frame_sent,15023,10391,4616,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.0530,frame_sent,14981,10369,4596,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.1031,frame_sent,14975,10376,4583,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.1570,frame_sent,14986,10365,4605,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.2054,frame_sent,14984,10364,4604,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.2567,frame_sent,14945,10386,4543,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.3091,frame_sent,14935,10379,4540,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.3586,frame_sent,14891,10340,4535,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.4086,frame_sent,14870,10336,4518,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.4587,frame_sent,14885,10343,4526,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.5113,frame_sent,14970,10372,4582,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.5618,frame_sent,14903,10359,4528,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.6116,frame_sent,14913,10362,4535,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.6622,frame_sent,14954,10396,4542,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.7155,frame_sent,14920,10376,4528,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.7639,frame_sent,14965,10386,4563,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.8162,frame_sent,15019,10385,4618,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.8671,frame_sent,14935,10367,4552,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.9201,frame_sent,15004,10377,4611,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386527.9697,frame_sent,14959,10352,4591,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.0194,frame_sent,14970,10354,4600,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.0697,frame_sent,14947,10357,4574,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.1215,frame_sent,14943,10344,4583,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.1723,frame_sent,14963,10346,4601,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.2240,frame_sent,14996,10370,4610,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.2760,frame_sent,14991,10380,4595,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.3247,frame_sent,15012,10376,4620,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.3764,frame_sent,15026,10384,4626,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.4264,frame_sent,15041,10390,4635,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.4774,frame_sent,15021,10379,4626,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.5274,frame_sent,14987,10372,4599,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.5796,frame_sent,15007,10391,4600,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.6296,frame_sent,14997,10384,4597,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.6797,frame_sent,15011,10390,4605,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.7299,frame_sent,15049,10402,4631,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.7808,frame_sent,15068,10413,4639,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.8325,frame_sent,15078,10430,4632,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.8830,frame_sent,14957,10376,4565,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.9347,frame_sent,14945,10366,4563,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386528.9839,frame_sent,14908,10340,4552,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.0368,frame_sent,14905,10330,4559,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.0866,frame_sent,14917,10339,4562,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.1386,frame_sent,14912,10345,4551,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.1903,frame_sent,14967,10363,4588,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.2410,frame_sent,15014,10386,4612,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.2915,frame_sent,14982,10379,4587,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.3419,frame_sent,14976,10367,4593,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.3930,frame_sent,14971,10374,4581,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.4442,frame_sent,15041,10406,4619,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.4943,frame_sent,15064,10430,4618,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.5450,frame_sent,15052,10426,4610,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.5945,frame_sent,15073,10424,4633,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.6468,frame_sent,15021,10425,4580,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.6983,frame_sent,15123,10462,4645,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.7487,frame_sent,15129,10451,4662,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.8022,frame_sent,15126,10455,4655,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.8499,frame_sent,15156,10466,4674,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.9027,frame_sent,15122,10466,4640,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386529.9534,frame_sent,15137,10446,4675,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.0032,frame_sent,15097,10465,4616,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.0546,frame_sent,15087,10466,4605,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.1059,frame_sent,15072,10452,4604,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.1565,frame_sent,15063,10441,4606,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.2089,frame_sent,15088,10463,4609,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.2594,frame_sent,15010,10431,4563,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.3108,frame_sent,14975,10397,4562,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.3605,frame_sent,14971,10394,4561,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.4108,frame_sent,14944,10376,4552,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.4618,frame_sent,14942,10379,4547,,"0.500,0.500",gaze,220,140,200,200,0.0
1779386530.5136,frame_sent,14950,10374,4560,,"0.500,0.500",gaze,220,140,200,200,0.0
